Pos,act,x,y,v,a,Duration,Gradient,SOC,Power,Energy,F_load,F_traction,Wind,dt,Brake,Throttle,Power,Torque,dt_Energy_wh,Total_Reward,dt_Time_reward,dt_Energy_reward,dt_Position_reward
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.05409254753339,0.0,0.6,0.0,108.0,0.0,-0.85409254753339,-1.05409254753339,-0.0,0.2
1.0,-0.2,0.0,0.0,1.8973665855601023,1.8000000000000003,1.05409254753339,0.0,0.5,0.0,0.0,0.0,3600.0000000000005,0.0,0.5891896914903507,-0.2,0.0,-2.276839902672122,-36.0,-0.2981090221840684,-0.24013518039831655,-0.5891896914903507,0.1490545110920342,0.2
2.0,-0.2,1.0,0.0,1.4971259774569912,-0.6793068749908125,1.6432822390237407,0.0,0.5000298109022184,-1.8214719221376978,-0.0002981090221840684,158.613749981625,-1200.0,0.0,0.8206751979686939,-0.2,0.0,-1.7965511729483894,-36.0,-0.32764110878229086,-0.4568546435775485,-0.8206751979686939,0.16382055439114543,0.2
3.0,-0.2,2.0,0.0,0.9398917704541894,-0.6789948183910615,2.463957436992435,0.0,0.5000625750130967,-1.4372409383587117,-0.0006257501309663593,157.989636782123,-1200.0,0.0,0.0,-0.2,0.0,-1.1278701245450273,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6786829051428198,2.463957436992435,0.0,0.5000625750130967,-0.9022960996360219,-0.0006257501309663593,157.36581028563947,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
3.0,-0.2,3.0,0.0,0.0,-0.6,2.463957436992435,0.0,0.5000625750130967,-0.0,-0.0006257501309663593,0.0,-1200.0,0.0,0.0,-0.2,0.0,-0.0,-36.0,-0.0,-2.0,0.0,0.0,-2.0
