Pos,act,x,y,v,a,Duration,Gradient,SOC,Power,Energy,F_load,F_traction,Wind,dt,Brake,Throttle,Power,Torque,dt_Energy_wh,Total_Reward,dt_Time_reward,dt_Energy_reward,dt_Position_reward
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8169971422971198,0.0,1.0,0.0,180.0,0.0,-0.6169971422971199,-0.8169971422971198,-0.0,0.2
1.0,-0.1,0.0,0.0,2.4479889623934175,2.9963249999999997,0.8169971422971198,0.0,0.5,0.0,0.0,7.3500000000000005,6000.0,4.0,0.4223053186315567,-0.1,0.0,-1.4687933774360504,-18.0,-0.13783983450267812,-0.1533854013802176,-0.4223053186315567,0.06891991725133906,0.2
2.0,-0.2,1.0,0.0,2.2879212019948145,-0.37903325706928964,1.2393024609286765,0.0,0.5000137839834503,-1.1750347019488403,-0.00013783983450267812,158.0665141385792,-600.0,4.0,0.4698423010453572,-0.2,0.0,-2.745505442393777,-36.0,-0.2866565765748541,-0.12651401275793012,-0.4698423010453572,0.14332828828742705,0.2
3.0,0.2,2.0,0.0,1.968826270063564,-0.6791532631721173,1.7091447619740336,0.0,0.5000424496411078,-2.1964043539150215,-0.0004244964110775322,158.30652634423467,-1200.0,4.0,0.47774287077538213,0.0,0.2,2.3625915240762767,36.0,0.3135309047727183,-0.4345083231617412,-0.47774287077538213,-0.15676545238635914,0.2
4.0,1.0,3.0,0.0,2.217526016161753,0.5205723859249781,2.186887632749416,0.0,0.5000110965506305,2.3625915240762767,-0.00011096550630481392,158.85522815004387,1200.0,4.0,0.3637939315706743,0.0,1.0,13.305156096970517,180.0,1.3445375129662311,-0.8360626880537898,-0.3637939315706743,-0.6722687564831156,0.2
5.0,0.5,4.0,0.0,3.2800917785994494,2.920790233773516,2.55068156432009,0.0,0.49987664279933386,13.305156096970517,0.0012335720066614171,158.41953245296827,6000.0,4.0,0.2870200551188316,0.0,0.5,9.840275335798347,90.0,0.7845434359070336,-0.47929177307234844,-0.2870200551188316,-0.3922717179535168,0.2
6.0,-0.1,5.0,0.0,3.688062360586168,1.4214009603538371,2.837701619438922,0.0,0.49979818845574314,9.840275335798347,0.0020181154425684507,157.19807929232593,3000.0,4.0,0.27502650608185736,-0.1,0.0,-2.2128374163517006,-18.0,-0.13524198736586945,-0.00740551239892262,-0.27502650608185736,0.06762099368293473,0.2
7.0,-0.2,6.0,0.0,3.58396418178706,-0.37850234976306224,3.1127281255207793,0.0,0.4998117126544797,-1.7702699330813605,0.0018828734552025811,157.00469952612443,-600.0,4.0,0.28680727287351554,-0.2,0.0,-4.300757018144472,-36.0,-0.27410853148125525,0.050246992867112095,-0.28680727287351554,0.13705426574062762,0.2
8.0,0.2,7.0,0.0,3.3893597810796687,-0.6785197556451552,3.3995353983942946,0.0,0.4998391235076278,-3.4406056145155777,0.001608764923721326,157.03951129031034,-1200.0,4.0,0.2886326635909433,0.0,0.2,4.067231737295602,36.0,0.32609331382701373,-0.25167932050445013,-0.2886326635909433,-0.16304665691350687,0.2
9.0,1.0,8.0,0.0,3.539862767500675,0.5214343537857601,3.688168061985238,0.0,0.4998065141762451,4.067231737295602,0.0019348582375483397,157.13129242847992,1200.0,4.0,0.2555484952312384,0.0,1.0,21.239176605004047,180.0,1.5076776725998076,-0.8093873315311422,-0.2555484952312384,-0.7538388362999038,0.2
