Pos,act,x,y,v,a,Duration,Gradient,SOC,Power,Energy,F_load,F_traction,Wind,dt,Brake,Throttle,Power,Torque,dt_Energy_wh,Total_Reward,dt_Time_reward,dt_Energy_reward,dt_Position_reward
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8612492902032309,0.0,0.9,0.0,162.0,0.0,-0.661249290203231,-0.8612492902032309,-0.0,0.2
1.0,0.7,0.0,0.0,2.3222079924072263,2.696325,0.8612492902032309,0.0,0.5,0.0,0.0,7.3500000000000005,5400.0,4.0,0.3707992378700781,0.0,0.7,9.753273568110348,125.99999999999999,1.0045851127204706,-0.6730917942303134,-0.3707992378700781,-0.5022925563602353,0.2
2.0,0.7,1.0,0.0,3.071546321157827,2.0208734328983606,1.2320485280733091,0.0,0.49989954148872795,9.753273568110348,0.0010045851127204707,158.25313420327845,4200.0,4.0,0.2966190490603702,0.0,0.7,12.900494548862872,125.99999999999999,1.0629256737478316,-0.628081885934286,-0.2966190490603702,-0.5314628368739158,0.2
3.0,0.7,2.0,0.0,3.6711089316361387,2.021322003349434,1.5286675771336793,0.0,0.4997932489213532,12.900494548862872,0.002067510786468302,157.35599330113146,4200.0,4.0,0.2545564784708253,0.0,0.7,15.418657512871782,125.99999999999999,1.0902553220067708,-0.5996841394742107,-0.2545564784708253,-0.5451276610033854,0.2
4.0,0.7,3.0,0.0,4.185693619502093,2.0214951548559017,1.7832240556045047,0.0,0.4996842233891525,15.418657512871782,0.003157766108475073,157.0096902881965,4200.0,4.0,0.22651859143983125,0.0,0.7,17.579913201908788,125.99999999999999,1.10616032670302,-0.5795987547913413,-0.22651859143983125,-0.55308016335151,0.2
5.0,0.7,4.0,0.0,4.643603688416923,2.021512079887988,2.009742647044336,0.0,0.4995736073564822,17.579913201908788,0.004263926435178093,156.97584022402376,4200.0,4.0,0.2061041560558216,0.0,0.7,19.503135491351074,125.99999999999999,1.1165770224686817,-0.5643926672901625,-0.2061041560558216,-0.5582885112343409,0.2
6.0,0.7,5.0,0.0,5.060227752708971,2.0214248575327525,2.2158468031001575,0.0,0.49946194965423535,19.503135491351074,0.005380503457646775,157.15028493449483,4200.0,4.0,0.1903807306769027,0.0,0.7,21.252956561377673,125.99999999999999,1.123931499777654,-0.5523464805657297,-0.1903807306769027,-0.561965749888827,0.2
7.0,0.7,6.0,0.0,5.445037053407165,2.021261812211751,2.4062275337770602,0.0,0.4993495565042576,21.252956561377673,0.006504434957424429,157.47637557649784,4200.0,4.0,0.17778742217019,0.0,0.7,22.86915562431009,125.99999999999999,1.1294022849041647,-0.5424885646222724,-0.17778742217019,-0.5647011424520824,0.2
8.0,0.7,7.0,0.0,5.804352613053525,2.0210403821615612,2.58401495594725,0.0,0.4992366162757672,22.86915562431009,0.007633837242328594,157.9192356768775,4200.0,4.0,0.16740611466654873,0.0,0.7,24.378280974824804,125.99999999999999,1.13363147229024,-0.5342218508116687,-0.16740611466654873,-0.56681573614512,0.2
9.0,0.7,8.0,0.0,6.142642237202014,2.0207722090815965,2.751421070613799,0.0,0.49912325312853817,24.378280974824804,0.008767468714618833,158.45558183680708,4200.0,4.0,0.1586565640421253,0.0,0.7,25.799097396248456,125.99999999999999,1.1369989300769225,-0.5271560290805866,-0.1586565640421253,-0.5684994650384613,0.2
10.0,0.7,9.0,0.0,6.46320235501132,2.0204655240371463,2.910077634655924,0.0,0.4990095532355305,25.799097396248456,0.009904467644695755,159.06895192570744,4200.0,4.0,0.15115158517666025,0.0,0.7,27.14544989104754,125.99999999999999,1.1397438281570653,-0.521023499255193,-0.15115158517666025,-0.5698719140785327,0.2
11.0,0.7,10.0,0.0,6.768547662916971,2.020126401908227,3.061229219832584,0.0,0.4988955788527148,27.14544989104754,0.011044211472852821,159.74719618354624,4200.0,4.0,0.14462156548514196,0.0,0.7,28.427900184251275,125.99999999999999,1.1420242855838265,-0.5156337082770552,-0.14462156548514196,-0.5710121427919133,0.2
12.0,1.0,11.0,0.0,7.060648440579449,2.0197594783503265,3.2058507853177263,0.0,0.49878137642415643,28.427900184251275,0.012186235758436647,160.48104329934665,4200.0,4.0,0.1377095422973713,0.0,1.0,42.363890643476694,180.0,1.620531108458074,-0.7479750965264083,-0.1377095422973713,-0.810265554229037,0.2
13.0,0.7,12.0,0.0,7.46267332488503,2.919368386523605,3.343560327615098,0.0,0.4986193233133106,42.363890643476694,0.01380676686689472,161.26322695278984,6000.0,4.0,0.13165578453558413,0.0,0.7,31.343227964517126,125.99999999999999,1.1462547965406005,-0.5047831828058844,-0.13165578453558413,-0.5731273982703002,0.2
14.0,1.0,13.0,0.0,7.728455549357972,2.018766022400678,3.475216112150682,0.0,0.49850469783365653,31.343227964517126,0.014953021663435321,162.46795519864358,4200.0,4.0,0.1263765623009726,0.0,1.0,46.37073329614783,180.0,1.6278260737062253,-0.7402895991540852,-0.1263765623009726,-0.8139130368531127,0.2
15.0,1.0,14.0,0.0,8.09726368664986,2.918327026601281,3.6015926744516547,0.0,0.4983419152262859,46.37073329614783,0.016580847737141545,163.3459467974379,6000.0,4.0,0.12086654964824771,0.0,1.0,48.58358211989916,180.0,1.6311472056623644,-0.73644015247943,-0.12086654964824771,-0.8155736028311822,0.2
16.0,1.0,15.0,0.0,8.449911680063472,2.9176641050804104,3.7224592240999024,0.0,0.49817880050571967,48.58358211989916,0.01821199494280391,164.6717898391785,6000.0,4.0,0.11602103423359197,0.0,1.0,50.699470080380834,180.0,1.633945820505788,-0.7329939444864859,-0.11602103423359197,-0.816972910252894,0.2
17.0,1.0,16.0,0.0,8.788341764413234,2.9169717938247284,3.8384802583334943,0.0,0.4980154059236691,50.699470080380834,0.0198459407633097,166.05641235054281,6000.0,4.0,0.11171638484123368,0.0,1.0,52.73005058647939,180.0,1.6363362844491254,-0.7298845270657963,-0.11171638484123368,-0.8181681422245627,0.2
18.0,1.0,17.0,0.0,9.114135082285603,2.9162536751916166,3.9501966431747277,0.0,0.4978517722952242,52.73005058647939,0.021482277047758826,167.49264961676604,6000.0,4.0,0.10785895749596952,0.0,1.0,54.68481049371361,180.0,1.638401847421279,-0.7270598812066089,-0.10785895749596952,-0.8192009237106395,0.2
19.0,1.0,18.0,0.0,9.428599239048275,2.9155126663858435,4.058055600670698,0.0,0.49768793211048207,54.68481049371361,0.023120678895180106,168.9746672283127,6000.0,4.0,0.10437634558158562,0.0,1.0,56.57159543428965,180.0,1.6402045542086299,-0.7244786226859006,-0.10437634558158562,-0.8201022771043149,0.2
20.0,1.0,19.0,0.0,9.732830315563866,2.9147511806474458,4.162431946252283,0.0,0.4975239116550612,56.57159543428965,0.024760883449388735,170.49763870510856,6000.0,4.0,0.10121156170327579,0.0,1.0,58.39698189338319,180.0,1.6417915933853422,-0.722107358395947,-0.10121156170327579,-0.8208957966926711,0.2
21.0,1.0,20.0,0.0,10.027757895667593,2.9139712414316,4.2636435079555595,0.0,0.4973597324957227,58.39698189338319,0.026402675042774076,172.05751713680024,6000.0,4.0,0.09831905660413166,0.0,1.0,60.16654737400556,180.0,1.6431994935944505,-0.7199188034013568,-0.09831905660413166,-0.8215997467972252,0.2
22.0,1.0,21.0,0.0,10.314178470653564,2.9131745653256704,4.361962564559692,0.0,0.49719541254636324,60.16654737400556,0.028045874536368528,173.6508693486597,6000.0,4.0,0.09566192661737699,0.0,1.0,61.88507082392138,180.0,1.6444569732969847,-0.7178904132658694,-0.09566192661737699,-0.8222284866484924,0.2
23.0,1.0,22.0,0.0,10.592780690232797,2.912362623570919,4.457624491177069,0.0,0.49703096684903353,61.88507082392138,0.02969033150966551,175.27475285816237,6000.0,4.0,0.09320991177091724,0.0,1.0,63.55668414139679,180.0,1.645586922575458,-0.7160033730586461,-0.09320991177091724,-0.822793461287729,0.2
24.0,1.0,23.0,0.0,10.864164768092554,2.9115366885738476,4.550834402947986,0.0,0.49686640815677596,63.55668414139679,0.03133591843224097,176.92662285230452,6000.0,4.0,0.09093793286606255,0.0,1.0,65.18498860855532,180.0,1.6466078105444044,-0.7142418381382647,-0.09093793286606255,-0.8233039052722022,0.2
25.0,1.0,24.0,0.0,11.128857615556655,2.9106978696552535,4.641772335814049,0.0,0.49670174737572154,65.18498860855532,0.03298252624278537,178.60426068949343,6000.0,4.0,0.08882500399853686,0.0,1.0,66.77314569333994,180.0,1.647534703668279,-0.7125923558326763,-0.08882500399853686,-0.8237673518341395,0.2
26.0,1.0,25.0,0.0,11.387324799485182,2.9098471409332447,4.730597339812586,0.0,0.4965369939053547,66.77314569333994,0.034630060946453656,180.30571813351057,6000.0,4.0,0.08685341170098473,0.0,1.0,68.32394879691108,180.0,1.6483800149708663,-0.7110434191864179,-0.08685341170098473,-0.8241900074854331,0.2
27.0,1.0,26.0,0.0,11.639980102881053,2.908985363357994,4.8174507515135705,0.0,0.49637215590385764,68.32394879691108,0.03627844096142452,182.02927328401267,6000.0,4.0,0.08500808673407682,0.0,1.0,69.83988061728631,180.0,1.6491540636144015,-0.7095851185412776,-0.08500808673407682,-0.8245770318072008,0.2
28.0,1.0,27.0,0.0,11.887193250718157,2.9081133023313352,4.9024588382476475,0.0,0.4962072404974962,69.83988061728631,0.03792759502503892,183.7733953373297,6000.0,4.0,0.08327611726938101,0.0,1.0,71.32315950430895,180.0,1.649865498584333,-0.7082088665615476,-0.08327611726938101,-0.8249327492921665,0.2
29.0,1.0,28.0,0.0,12.12929621386218,2.9072316419468693,4.985734955517029,0.0,0.4960422539476378,71.32315950430895,0.03957746052362325,185.53671610626122,6000.0,4.0,0.08164636732680886,0.0,1.0,72.77577728317307,180.0,1.650521623487772,-0.7069071790706949,-0.08164636732680886,-0.825260811743886,0.2
30.0,1.0,29.0,0.0,12.366588398448426,2.9063409966107674,5.067381322843838,0.0,0.495877201785289,72.77577728317307,0.04122798214711102,187.31800677846547,6000.0,4.0,0.08010917458496986,0.0,1.0,74.19953039069055,180.0,1.6511286483862795,-0.7056734987781097,-0.08010917458496986,-0.8255643241931397,0.2
31.0,1.0,30.0,0.0,12.599340952513003,2.905441920609265,5.147490497428808,0.0,0.4957120889204504,74.19953039069055,0.0428791107954973,189.1161587814707,6000.0,4.0,0.07865878271998912,0.0,1.0,75.31664928393319,179.33473560514503,1.6456433197840346,-0.7014804426120065,-0.07865878271998912,-0.8228216598920173,0.2
32.0,1.0,31.0,0.0,12.826935985252408,2.893447176135466,5.226149280148797,0.0,0.49554752458847195,75.31664928393319,0.04452475411528133,190.93016790056996,5977.824520171502,4.0,0.07730495565180687,0.0,1.0,74.71365244326022,174.74239957810937,1.6043709968640951,-0.6794904540838544,-0.07730495565180687,-0.8021854984320476,0.2
33.0,1.0,32.0,0.0,13.044626529397439,2.8159972709322942,5.303454235800604,0.0,0.49538708748878557,74.71365244326022,0.046129125112145425,192.75211073905737,5824.746652603646,4.0,0.07605291565716331,0.0,1.0,74.07169980939008,170.3499129909048,1.5648246494961842,-0.6584652404052553,-0.07605291565716331,-0.7824123247480921,0.2
34.0,1.0,33.0,0.0,13.25285299989596,2.7379156827751343,5.3795071514577675,0.0,0.495230605023836,74.07169980939008,0.04769394976164161,202.49906747989166,5678.330433030161,3.0880877783150638,0.0748937253359541,0.0,1.0,73.39800598489664,166.14838929883138,1.5269583612332125,-0.6383729059525602,-0.0748937253359541,-0.7634791806166062,0.2
35.0,1.0,34.0,0.0,13.451653731981521,2.654437754214934,5.454400876793722,0.0,0.49507790918771266,73.39800598489664,0.04922090812287482,229.40413486451178,5538.27964329438,0.6949264961929487,0.07381754465388952,0.0,1.0,72.70038402669431,162.1370549864393,1.490712178957062,-0.6191736341324205,-0.07381754465388952,-0.745356089478531,0.2
36.0,1.0,35.0,0.0,13.642176082786811,2.5809900843843865,5.528218421447611,0.0,0.49492883796981696,72.70038402669431,0.050711620301831885,242.5883307792039,5404.568499547977,-0.20125103216838625,0.0728104776893476,0.0,1.0,71.98192306091077,158.29275906737828,1.4558439452952165,-0.6007324503369558,-0.0728104776893476,-0.7279219726476083,0.2
37.0,1.0,36.0,0.0,13.82639788503559,2.5301551108451457,5.601028899136958,0.0,0.49478325357528746,71.98192306091077,0.0521674642471271,216.11508055565167,5276.425302245943,2.2943584743262306,0.07186308577423763,0.0,1.0,71.24078863401886,154.5755934981227,1.4221063622863417,-0.5829162669174084,-0.07186308577423763,-0.7110531811431708,0.2
38.0,1.0,37.0,0.0,14.00430226264013,2.475601704099332,5.672891984911196,0.0,0.4946410429390588,71.24078863401886,0.05358957060941344,201.3163750720928,5152.519783270757,4.0,0.07097232034286859,0.0,1.0,70.48173880577735,150.9858987986952,1.3895145957905617,-0.5657296182381495,-0.07097232034286859,-0.6947572978952808,0.2
39.0,1.0,38.0,0.0,14.175697799438828,2.4149631288745246,5.743864305254065,0.0,0.49450209147947977,70.48173880577735,0.054979085205204004,202.93703554079116,5032.86329328984,4.0,0.07013453133876024,0.0,1.0,69.71019286202142,147.52753730002843,1.3580810294201282,-0.5491750460488243,-0.07013453133876024,-0.6790405147100641,0.2
40.0,1.0,39.0,0.0,14.34092522896726,2.355864170965348,5.813998836592825,0.0,0.49436628337653776,69.71019286202142,0.056337166234624134,205.85623473691913,4917.584576667615,3.8586835462366764,0.06934486558036594,0.0,1.0,68.92900402511408,144.19363379543518,1.327742366308344,-0.5332160487345379,-0.06934486558036594,-0.663871183154172,0.2
